//npcId - hitpoints attackAnim defenceAnim deathAnim attackDelay deathDelay respawnDelay maxHit attackStyle attackGfx attackProjectile agreSSIVE 4nessType
// pest control
1386 - 10 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE 4
//Valgerd - 2
1388 - 10 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Skraeling - 2
1389 - 10 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE 4
//Broddi - 2
1390 - 10 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Skraeling - 2
1391 - 10 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE 4
//Ragnvald - 2
1392 - 10 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE 4
//Chicken - 1
1401 - 30 5387 5388 5389 5 1 60 15 MELEE -1 -1 PASSIVE 4
//Chicken - 1
1402 - 30 5387 5388 5389 5 1 60 15 MELEE -1 -1 PASSIVE 4
//Rooster - 2
1403 - 50 -1 -1 -1 4 1 60 15 MELEE -1 -1 PASSIVE 4
//Rabbit - 2
1404 - 50 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Duke - 149
1442 - 1300 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Oipuis - 149
1443 - 1300 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Uyoro - 149
1444 - 1300 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Ouhai - 149
1445 - 1300 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Uodai - 149
1446 - 1300 -1 -1 -1 4 1 60 140 MELEE -1 -1 AGRESSIVE 4
//Padulah - 149
1447 - 1330 -1 -1 -1 4 1 60 200 MELEE -1 -1 AGRESSIVE 4
//Monkey Archer - 86
1456 - 500 -1 -1 -1 4 1 60 200 RANGE -1 -1 AGRESSIVE 4
//Monkey Archer - 86
1457 - 500 -1 -1 -1 4 1 60 200 RANGE -1 -1 AGRESSIVE 4
//Monkey Archer - 86
1458 - 500 -1 -1 -1 4 1 60 200 RANGE -1 -1 AGRESSIVE 4
//Monkey Guard - 167
1459 - 1300 -1 -1 -1 5 1 60 144 MELEE -1 -1 AGRESSIVE 4
//Monkey Guard - 167
1460 - 1300 -1 -1 -1 5 1 60 144 MELEE -1 -1 AGRESSIVE 4
//Monkey Zombie - 129
1466 - 900 -1 -1 -1 4 1 60 170 MELEE -1 -1 AGRESSIVE 4
//Monkey Zombie - 82
1467 - 600 -1 -1 -1 4 1 60 170 MELEE -1 -1 AGRESSIVE 4
//Jungle demon - 195
1472 - 1700 -1 -1 -1 2 1 60 320 MELEE -1 -1 AGRESSIVE 4
//Spider - 1
1473 - 20 -1 -1 -1 4 1 60 15 MELEE -1 -1 AGRESSIVE 4
//Jungle spider - 37
1478 - 350 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Possessed pickaxe - 50
1536 - 400 -1 -1 -1 4 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Skeletal miner - 42
1539 - 390 -1 -1 -1 4 1 60 40 MELEE -1 -1 AGRESSIVE 4
//Treus Dayth - 95
1540 - 1000 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Ghost - 29
1549 - 300 -1 -1 -1 5 1 60 27 MELEE -1 -1 AGRESSIVE 4
//Arrg - 171
1556 - 1500 -1 -1 -1 5 1 60 386 MELEE -1 -1 AGRESSIVE 4
//Ice wolf - 96
1558 - 700 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE 4
//Ice Troll - 124
1560 - 1000 -1 -1 -1 4 1 60 250 MELEE -1 -1 AGRESSIVE 4
//Ice Troll - 120
1562 - 1000 -1 -1 -1 4 1 60 250 MELEE -1 -1 AGRESSIVE 4
//Ice Troll - 120
1564 - 1000 -1 -1 -1 4 1 60 250 MELEE -1 -1 AGRESSIVE 4
//Ice Troll - 120
1565 - 1000 -1 -1 -1 4 1 60 250 MELEE -1 -1 AGRESSIVE 4
//Skeleton Hellhound - 97
1575 - 950 -1 -1 -1 4 1 60 120 MELEE -1 -1 AGRESSIVE 4
//Fire giant - 86
1582 - 1110 -1 -1 -1 6 1 60 116 MELEE -1 -1 AGRESSIVE 4
//Fire giant - 86
1583 - 1110 -1 -1 -1 6 1 60 116 MELEE -1 -1 AGRESSIVE 4
//Fire giant - 86
1584 - 1110 -1 -1 -1 6 1 60 116 MELEE -1 -1 AGRESSIVE 4
//Fire giant - 86
1585 - 1110 -1 -1 -1 6 1 60 116 MELEE -1 -1 AGRESSIVE 4
//Fire giant - 86
1586 - 1110 -1 -1 -1 6 1 60 116 MELEE -1 -1 AGRESSIVE 4
//Moss giant - 42
1587 - 600 -1 -1 -1 7 1 60 110 MELEE -1 -1 AGRESSIVE 4
//Moss giant - 42
1588 - 600 -1 -1 -1 7 1 60 110 MELEE -1 -1 AGRESSIVE 4
//Baby red dragon - 48
1589 - 500 -1 -1 -1 4 1 60 54 MELEE -1 -1 AGRESSIVE 4
//Bronze dragon - 131
1590 - 1220 13158 13163 13159 5 1 60 123 SPECIAL -1 -1 AGRESSIVE 4
//Iron dragon - 189
1591 - 1650 13158 13163 13159 5 1 60 203 SPECIAL -1 -1 AGRESSIVE 4
//Steel dragon - 246
1592 - 2100 13158 13163 13159 5 1 60 225 SPECIAL -1 -1 AGRESSIVE 4
//Wild dog - 63
1593 - 620 -1 -1 -1 5 1 60 68 MELEE -1 -1 AGRESSIVE 4
//Wild dog - 63
1594 - 620 -1 -1 -1 5 1 60 68 MELEE -1 -1 AGRESSIVE 4
//Cave crawler - 23
1600 - 220 -1 -1 -1 4 1 60 32 MELEE -1 -1 AGRESSIVE 4
//Cave crawler - 23
1601 - 220 -1 -1 -1 4 1 60 32 MELEE -1 -1 AGRESSIVE 4
//Cave crawler - 23
1602 - 220 -1 -1 -1 4 1 60 32 MELEE -1 -1 AGRESSIVE 4
//Cave crawler - 23
1603 - 220 -1 -1 -1 4 1 60 32 MELEE -1 -1 AGRESSIVE 4
//Aberrant spectre - 96
1604 - 900 -1 -1 -1 5 1 60 119 MAGE -1 -1 AGRESSIVE 4
//Aberrant spectre - 96
1605 - 900 -1 -1 -1 5 1 60 119 MAGE -1 -1 AGRESSIVE 4
//Aberrant spectre - 96
1606 - 900 -1 -1 -1 5 1 60 119 MAGE -1 -1 AGRESSIVE 4
//Aberrant spectre - 96
1607 - 900 -1 -1 -1 5 1 60 119 MAGE -1 -1 AGRESSIVE 4
//Kurask - 106
1608 - 970 -1 -1 -1 5 1 60 120 MELEE -1 -1 AGRESSIVE 4
//Kurask - 106
1609 - 970 -1 -1 -1 5 1 60 120 MELEE -1 -1 AGRESSIVE 4
//Gargoyle - 111
1610 - 1050 -1 -1 -1 5 1 60 119 MELEE -1 -1 AGRESSIVE 4
//Swarming turoth - 89
1611 - 100 -1 -1 -1 4 1 60 110 MELEE -1 -1 AGRESSIVE 4
//Banshee - 23
1612 - 220 -1 -1 -1 5 1 60 29 MELEE -1 -1 PASSIVE 4
//Nechryael - 115
1613 - 1050 -1 -1 -1 5 1 60 119 MELEE -1 -1 PASSIVE 4
//Death spawn - 46
1614 - 600 -1 -1 -1 5 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Abyssal demon - 124
1615 - 1500 -1 -1 -1 5 1 60 82 MELEE -1 -1 PASSIVE 4
//Basilisk - 61
1616 - 750 -1 -1 -1 5 1 60 59 MELEE -1 -1 PASSIVE 4
//Basilisk - 61
1617 - 750 -1 -1 -1 5 1 60 59 MELEE -1 -1 PASSIVE 4
//Bloodveld - 76
1618 - 1200 -1 -1 -1 5 1 60 59 MELEE -1 -1 PASSIVE 4
//Bloodveld - 76
1619 - 1200 -1 -1 -1 5 1 60 59 MELEE -1 -1 PASSIVE 4
//Cockatrice - 37
1620 - 370 -1 -1 -1 5 1 60 51 MELEE -1 -1 PASSIVE 4
//Turoth - 89
1623 - 810 -1 -1 -1 5 1 60 97 MELEE -1 -1 PASSIVE 4
//Dust devil - 93
1624 - 1050 -1 -1 -1 5 1 60 90 MELEE -1 -1 PASSIVE 4
//Turoth - 87
1626 - 790 -1 -1 -1 5 1 60 97 MELEE -1 -1 PASSIVE 4
//Turoth - 85
1627 - 770 -1 -1 -1 5 1 60 97 MELEE -1 -1 PASSIVE 4
//Turoth - 83
1628 - 760 -1 -1 -1 5 1 60 97 MELEE -1 -1 PASSIVE 4
//Turoth - 88
1629 - 800 -1 -1 -1 5 1 60 97 MELEE -1 -1 PASSIVE 4
//Turoth - 88
1630 - 800 -1 -1 -1 5 1 60 97 MELEE -1 -1 PASSIVE 4
//Rockslug - 29
1631 - 270 -1 -1 -1 4 1 60 41 MELEE -1 -1 PASSIVE 4
//Rockslug - 29
1632 - 270 -1 -1 -1 4 1 60 41 MELEE -1 -1 PASSIVE 4
//Pyrefiend - 43
1633 - 450 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE 4
//Pyrefiend - 43
1634 - 450 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE 4
//Pyrefiend - 43
1635 - 450 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE 4
//Pyrefiend - 43
1636 - 450 -1 -1 -1 4 1 60 44 MELEE -1 -1 PASSIVE 4
//Jelly - 78
1637 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE 4
//Jelly - 78
1638 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE 4
//Jelly - 78
1639 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE 4
//Jelly - 78
1640 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE 4
//Jelly - 78
1641 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE 4
//Jelly - 78
1642 - 750 -1 -1 -1 5 1 60 60 MELEE -1 -1 PASSIVE 4
//Infernal Mage - 66
1643 - 600 -1 -1 -1 5 1 60 89 MAGE -1 -1 PASSIVE 4
//Infernal Mage - 66
1644 - 600 -1 -1 -1 5 1 60 89 MAGE -1 -1 PASSIVE 4
//Infernal Mage - 66
1645 - 600 -1 -1 -1 5 1 60 89 MAGE -1 -1 PASSIVE 4
//Infernal Mage - 66
1646 - 600 -1 -1 -1 5 1 60 89 MAGE -1 -1 PASSIVE 4
//Infernal Mage - 66
1647 - 600 -1 -1 -1 5 1 60 89 MAGE -1 -1 PASSIVE 4
//Moss giant - 84
1681 - 1200 -1 -1 -1 7 1 60 110 MELEE -1 -1 AGRESSIVE 4
//Undead cow - 2
1691 - 80 -1 -1 -1 4 1 60 15 MELEE -1 -1 PASSIVE 4
//Undead chicken - 1
1692 - 300 -1 -1 -1 4 1 60 15 MELEE -1 -1 PASSIVE 4
//Tortured soul - 59
1698 - 510 -1 -1 -1 5 1 60 74 MELEE -1 -1 PASSIVE 4
//H.A.M. Guard - 12
1710 - 150 -1 -1 -1 4 1 60 26 MELEE -1 -1 PASSIVE 4
//H.A.M. Guard - 18
1711 - 200 -1 -1 -1 4 1 60 26 MELEE -1 -1 PASSIVE 4
//H.A.M. Guard - 22
1712 - 300 -1 -1 -1 4 1 60 26 MELEE -1 -1 PASSIVE 4
//Terrorbird - 28
1751 - 340 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Mounted terrorbird gnome - 31
1752 - 370 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Farmer - 7
1757 - 120 -1 -1 -1 4 1 60 19 MELEE -1 -1 PASSIVE 4
//Farmer - 7
1758 - 120 -1 -1 -1 4 1 60 19 MELEE -1 -1 PASSIVE 4
//Farmer - 7
1760 - 120 -1 -1 -1 4 1 60 19 MELEE -1 -1 PASSIVE 4
//Cow - 2
1767 - 107 245 150 244 6 1 60 15 MELEE -1 -1 PASSIVE 4
//Goblin - 2
1769 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
1770 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
1771 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
1772 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
1773 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
1774 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
1775 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
1776 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Dwarf gang member - 44
1795 - 400 -1 -1 -1 6 1 60 80 MELEE -1 -1 PASSIVE 4
//Dwarf gang member - 48
1796 - 250 -1 -1 -1 6 1 60 80 MELEE -1 -1 PASSIVE 4
//Dwarf gang member - 49
1797 - 250 -1 -1 -1 6 1 60 80 MELEE -1 -1 PASSIVE 4
//Slagilith - 92
1802 - 600 -1 -1 -1 4 1 60 260 MELEE -1 -1 AGRESSIVE 4
//The Kendal - 70
1812 - 500 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE 4
//The Kendal - 70
1813 - 500 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE 4
//Camp dweller - 31
1814 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE 4
//Camp dweller - 31
1815 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE 4
//Camp dweller - 31
1816 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE 4
//Camp dweller - 31
1817 - 300 -1 -1 -1 4 1 60 50 MELEE -1 -1 PASSIVE 4
//Cave goblin - 3
1822 - 100 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Cave goblin - 3
1823 - 100 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Cave goblin - 3
1824 - 100 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Cave goblin - 3
1825 - 100 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Gargoyle - 111
1827 - 1050 -1 -1 -1 5 1 60 119 MELEE -1 -1 AGRESSIVE 4
//Giant frog - 99
1828 - 1000 -1 -1 -1 5 1 60 94 MELEE -1 -1 PASSIVE 4
//Big frog - 24
1829 - 250 -1 -1 -1 4 1 60 20 MELEE -1 -1 PASSIVE 4
//Cave slime - 23
1831 - 230 -1 -1 -1 5 1 60 27 MELEE -1 -1 PASSIVE 4
//Cave bug - 6
1832 - 50 -1 -1 -1 5 1 60 10 MELEE -1 -1 PASSIVE 4
//Arzinian Avatar of Strength - 125
1851 - 1100 -1 -1 -1 4 1 60 400 MELEE -1 -1 AGRESSIVE 4
//Arzinian Avatar of Strength - 75
1852 - 700 -1 -1 -1 4 1 60 400 MELEE -1 -1 AGRESSIVE 4
//Arzinian Avatar of Ranging - 125
1854 - 1100 -1 -1 -1 4 1 60 400 MELEE -1 -1 AGRESSIVE 4
//Arzinian Avatar of Ranging - 75
1855 - 700 -1 -1 -1 4 1 60 400 MELEE -1 -1 AGRESSIVE 4
//Arzinian Avatar of Magic - 125
1857 - 1100 -1 -1 -1 4 1 60 400 MELEE -1 -1 AGRESSIVE 4
//Arzinian Avatar of Magic - 75
1858 - 700 -1 -1 -1 4 1 60 400 MELEE -1 -1 AGRESSIVE 4
//Desert snake - 5
1874 - 60 -1 -1 -1 4 1 60 10 MELEE -1 -1 PASSIVE 4
//Bandit champion - 70
1885 - 500 -1 -1 -1 4 1 60 110 MELEE -1 -1 AGRESSIVE 4
//Menaphite Thug - 55
1904 - 600 -1 -1 -1 4 1 60 70 MELEE -1 -1 PASSIVE 4
//Menaphite Thug - 55
1905 - 600 -1 -1 -1 4 1 60 70 MELEE -1 -1 PASSIVE 4
//Tough Guy - 75
1906 - 750 -1 -1 -1 4 1 60 70 MELEE -1 -1 AGRESSIVE 4
//Kamil - 154
1913 - 1300 -1 -1 -1 4 1 60 240 MELEE -1 -1 AGRESSIVE 4
//Dessous - 139
1914 - 2000 -1 -1 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE 4
//Dessous - 139
1915 - 2000 -1 -1 -1 4 1 60 190 MELEE -1 -1 AGRESSIVE 4
//Ice troll - 124
1936 - 1000 -1 -1 -1 4 1 60 250 MELEE -1 -1 AGRESSIVE 4
//Ice troll - 120
1938 - 1000 -1 -1 -1 4 1 60 250 MELEE -1 -1 AGRESSIVE 4
//Ice troll - 120
1940 - 1000 -1 -1 -1 4 1 60 250 MELEE -1 -1 AGRESSIVE 4
//Ice troll - 120
1941 - 1000 -1 -1 -1 4 1 60 250 MELEE -1 -1 AGRESSIVE 4
//Ice wolf - 132
1951 - 700 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE 4
//Ice wolf - 132
1952 - 700 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE 4
//Ice wolf - 132
1953 - 700 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE 4
//Ice wolf - 132
1954 - 700 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE 4
//Ice wolf - 132
1955 - 700 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE 4
//Ice wolf - 132
1956 - 700 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE 4
//Shadow Hound - 63
1976 - 580 -1 -1 -1 4 1 60 70 MELEE -1 -1 PASSIVE 4
//Fareed - 167
1977 - 1300 -1 -1 -1 4 1 60 360 MELEE -1 -1 AGRESSIVE 4
//Possessed Priest - 91
1991 - 800 -1 -1 -1 4 1 60 90 MAGE -1 -1 AGRESSIVE 4
//Crocodile - 63
1993 - 630 -1 -1 -1 6 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Jackal - 21
1994 - 270 -1 -1 -1 4 1 60 80 MELEE -1 -1 AGRESSIVE 4
//Locust - 18
1995 - 270 -1 -1 -1 5 1 60 30 MELEE -1 -1 AGRESSIVE 4
//Plague frog - 11
1997 - 100 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Scarab swarm - 98
2001 - 250 -1 -1 -1 2 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Mummy - 84
2015 - 910 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Mummy - 84
2016 - 910 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Mummy - 84
2017 - 910 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Mummy - 84
2018 - 910 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Mummy - 84
2019 - 910 -1 -1 -1 5 1 60 60 MELEE -1 -1 AGRESSIVE 4
//Torag the Corrupted - 115
2029 - 1000 2068 2063 7197 3 1 60 230 MELEE -1 -1 AGRESSIVE 4
//Verac the Defiled - 115
2030 - 1000 2067 2063 7197 4 3 60 240 MELEE -1 -1 AGRESSIVE 4
//Bloodworm - 52
2031 - 440 -1 -1 -1 7 1 60 70 MELEE -1 -1 AGRESSIVE 4
//Crypt rat - 43
2032 - 350 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE 4
//Giant crypt rat - 76
2033 - 700 -1 -1 -1 4 1 60 90 MELEE -1 -1 AGRESSIVE 4
//Crypt spider - 56
2034 - 600 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE 4
//Giant crypt spider - 79
2035 - 800 -1 -1 -1 4 1 60 100 MELEE -1 -1 AGRESSIVE 4
//Zogre - 44
2044 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Zogre - 44
2045 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Zogre - 44
2046 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Zogre - 44
2047 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Zogre - 44
2048 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Zogre - 44
2049 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Skogre - 44
2050 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Zogre - 44
2051 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Zogre - 44
2052 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Zogre - 44
2053 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Zogre - 44
2054 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Zogre - 44
2055 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Skogre - 44
2056 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Skogre - 44
2057 - 710 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Slash Bash - 111
2060 - 1030 -1 -1 -1 4 1 60 150 MELEE -1 -1 AGRESSIVE 4
//Cave goblin guard - 26
2073 - 270 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Cave goblin guard - 24
2074 - 260 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Giant rat - 6
2091 - 100 5327 5328 5329 5 1 60 17 MELEE -1 -1 AGRESSIVE 4
//Black Guard Berserker - 66
2134 - 500 -1 -1 -1 4 1 60 133 MELEE -1 -1 PASSIVE 4
//Black Guard Berserker - 66
2135 - 500 -1 -1 -1 4 1 60 133 MELEE -1 -1 PASSIVE 4
//Black Guard Berserker - 66
2136 - 500 -1 -1 -1 4 1 60 133 MELEE -1 -1 PASSIVE 4
//Market Guard - 20
2236 - 230 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//Khazard trooper - 19
2245 - 220 -1 -1 -1 6 1 60 33 MELEE -1 -1 PASSIVE 4
//Khazard trooper - 19
2246 - 220 -1 -1 -1 6 1 60 33 MELEE -1 -1 PASSIVE 4
//Gnome troop - 3
2247 - 30 -1 -1 -1 4 1 60 10 RANGE -1 -1 PASSIVE 4
//Gnome troop - 3
2248 - 30 -1 -1 -1 4 1 60 10 RANGE -1 -1 PASSIVE 4
//Paladin - 62
2256 - 660 -1 -1 -1 5 1 60 89 MELEE -1 -1 PASSIVE 4
//Abyssal leech - 41
2263 - 100 -1 -1 -1 3 1 60 21 MELEE -1 -1 AGRESSIVE 4
//Abyssal guardian - 59
2264 - 500 -1 -1 -1 5 1 60 111 MELEE -1 -1 AGRESSIVE 4
//Abyssal walker - 81
2265 - 950 -1 -1 -1 6 1 60 131 MELEE -1 -1 AGRESSIVE 4
//Goblin - 2
2274 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
2275 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
2276 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
2277 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
2278 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
2279 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
2280 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Goblin - 2
2281 - 50 6184 6183 6182 5 1 60 16 MELEE -1 -1 PASSIVE 4
//Sir Leye - 20
2285 - 210 -1 -1 -1 4 1 60 20 MELEE -1 -1 AGRESSIVE 4
//Cow calf - 2
2310 - 69 -1 -1 -1 4 1 60 11 MELEE -1 -1 PASSIVE 4
//Chicken - 1
2313 - 30 5387 5388 5389 5 1 60 15 MELEE -1 -1 PASSIVE 4
//Chicken - 1
2314 - 30 5387 5388 5389 5 1 60 15 MELEE -1 -1 PASSIVE 4
//Chicken - 1
2315 - 30 5387 5388 5389 5 1 60 15 MELEE -1 -1 PASSIVE 4
//Giant Rock Crab - 137
2452 - 2400 -1 -1 -1 4 1 60 110 MELEE -1 -1 AGRESSIVE 4
//Dagannoth spawn - 42
2454 - 350 -1 -1 -1 4 1 60 40 MELEE -1 -1 PASSIVE 4
//Wallasalki - 98
2457 - 1300 -1 -1 -1 6 1 60 300 MAGE -1 -1 AGRESSIVE 4
//Bush snake - 35
2489 - 250 -1 -1 -1 4 1 60 38 MELEE -1 -1 AGRESSIVE 4
//Bush snake - 35
2490 - 250 -1 -1 -1 4 1 60 38 MELEE -1 -1 AGRESSIVE 4
//Jungle spider - 44
2491 - 500 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Jungle spider - 44
2492 - 500 -1 -1 -1 4 1 60 50 MELEE -1 -1 AGRESSIVE 4
//Broodoo victim - 60
2499 - 1000 -1 -1 -1 4 1 60 60 MAGE -1 -1 AGRESSIVE 4
//Broodoo victim - 60
2501 - 1000 -1 -1 -1 4 1 60 60 MAGE -1 -1 AGRESSIVE 4
//Broodoo victim - 60
2503 - 1000 -1 -1 -1 4 1 60 60 MAGE -1 -1 AGRESSIVE 4
//Chaos druid - 13
2547 - 200 -1 -1 -1 4 1 60 30 MELEE -1 -1 AGRESSIVE 4
//Market Guard - 20
2571 - 230 -1 -1 -1 4 1 60 30 MELEE -1 -1 PASSIVE 4
//TzHaar-Mej - 103
2591 - 1000 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE 4
//TzHaar-Mej - 103
2592 - 1000 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE 4
//TzHaar-Mej - 103
2594 - 1000 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE 4
//TzHaar-Mej - 103
2595 - 1000 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE 4
//TzHaar-Mej - 103
2596 - 1000 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE 4
//TzHaar-Mej - 103
2597 - 1000 -1 -1 -1 4 1 60 134 MELEE -1 -1 PASSIVE 4
//TzHaar-Hur - 74
2600 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE 4
//TzHaar-Hur - 74
2601 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE 4
//TzHaar-Hur - 74
2602 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE 4
//TzHaar-Hur - 74
2603 - 800 -1 -1 -1 4 1 60 94 MELEE -1 -1 PASSIVE 4
//TzHaar-Xil - 133
2605 - 1200 -1 -1 -1 5 1 60 138 MELEE -1 -1 PASSIVE 4
//TzHaar-Xil - 133
2606 - 1200 -1 -1 -1 5 1 60 138 MELEE -1 -1 PASSIVE 4
//TzHaar-Xil - 133
2607 - 1200 -1 -1 -1 5 1 60 138 MELEE -1 -1 PASSIVE 4
//TzHaar-Xil - 133
2608 - 1200 -1 -1 -1 5 1 60 138 MELEE -1 -1 PASSIVE 4
//TzHaar-Xil - 133
2609 - 1200 -1 -1 -1 5 1 60 138 MELEE -1 -1 PASSIVE 4
//TzHaar-Ket - 149
2611 - 1400 -1 -1 -1 5 1 60 154 MELEE -1 -1 PASSIVE 4
//TzHaar-Ket - 149
2614 - 1400 -1 -1 -1 5 1 60 154 MELEE -1 -1 PASSIVE 4
//TzHaar-Ket - 149
